gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSG00000167962.15,ZNF598,544.85425273738656,0.82823367832694061,0.19425044832185431,1.004885267944949e-06,0.00015576610932144889
ENSG00000173621.9,LRFN4,787.13607476252935,1.063831283929068,0.2515882969031169,1.0676549054169151e-06,0.00016404423967791829
ENSG00000106302.10,HYAL4,14.978004888729901,7.6047897552307937,2.8044366018314091,1.1523990828345839e-06,0.00017552541160809201
ENSG00000162040.7,HS3ST6,37.988204300616182,2.5033352160062021,0.59645454906659745,1.1652953582153001e-06,0.00017595959909051019
ENSG00000077498.9,TYR,24.31688801301711,3.5803207180979122,0.8404969349909005,1.193389848773636e-06,0.00017866168026597451
ENSG00000160796.18,NBEAL2,795.86234021686118,0.8840000982544246,0.21036775188034221,1.276926136969487e-06,0.00018954778148438589
ENSG00000137070.19,IL11RA,73.202035748369255,1.5931283378275081,0.38177559877203782,1.2941553073825959e-06,0.00019049096104297101
ENSG00000128335.14,APOL2,378.13176239763038,-1.2568013631492361,0.30178907322762999,1.3228007586515899e-06,0.00019158639883920981
ENSG00000075826.17,SEC31B,333.42589110883688,1.236579832007306,0.29650862558299451,1.323473068026055e-06,0.00019158639883920981
ENSG00000162004.19,CCDC78,101.0884126043144,1.482149669195046,0.35798905537373021,1.498682391230954e-06,0.00021517148167869989
ENSG00000180900.20,SCRIB,1461.5038719209781,0.7268432985946256,0.17429023698059759,1.608604884486691e-06,0.00022777728485348799
ENSG00000068137.15,PLEKHH3,342.88487716845259,0.78906345821853008,0.18970199723248141,1.612490484233416e-06,0.00022777728485348799
ENSG00000277639.3,CHD9NB,79.314175422435923,2.990480076877303,0.73243781550983011,1.6894314530413419e-06,0.00023673665065177709
ENSG00000285756.2,ENSG00000285756,1541.3905507035979,1.3028688256976519,0.31749358767529479,1.7251924007805709e-06,0.0002398291277148609
