gene_id,symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000272674.4,PCDHB16,202.07199622369001,-1.9518698735028599,0.62621719538595699,-3.1169215535511898,0.0018275019399576001,0.31036428944780498
ENSG00000198865.10,CCDC152,462.98571472017898,1.7428186130383601,0.55920987245562703,3.11657339915195,0.0018296612685425001,0.31036428944780498
ENSG00000167105.8,TMEM92,7.3524124428550897,5.5215981287372102,1.77337339255015,3.1136128194621402,0.0018481183784211999,
ENSG00000147570.10,DNAJC5B,24.040124263452899,2.9992137121589799,0.964654471358526,3.1091067332484199,0.0018765391541176,0.31462092206971198
ENSG00000100167.21,SEPTIN3,16697.353958345,-1.2034263846236799,0.38714639984944199,-3.1084529911467,0.0018806956218868,0.31462092206971198
ENSG00000185156.6,MFSD6L,14.448790894381499,5.1553324400676201,1.6603227051980001,3.10501833404297,0.0019026723050882999,0.315766086427898
ENSG00000131771.14,PPP1R1B,49.041413372739498,2.03015471312247,0.65418637420678705,3.1033277261148502,0.0019135760689657001,0.315766086427898
ENSG00000253983.3,ENSG00000253983,26.405297039861399,3.84812204879228,1.2434267313587699,3.0947718524494001,0.0019696434049660998,0.32282189239366699
ENSG00000149451.19,ADAM33,33.967974117165703,2.5971936191738401,0.84115897810422902,3.0876370422001398,0.0020175472254928,0.32845398019316202
ENSG00000260075.1,NSFP1,12.8186636783962,5.2160382353957004,1.69296619888748,3.0810055385768398,0.0020630281130231999,0.33101747495605399
ENSG00000289492.1,ENSG00000289492,7.7679060335180203,-5.2743233424996303,1.7120274430966,-3.0807469610182201,0.0020648204227173002,0.33101747495605399
ENSG00000277938.1,ENSG00000277938,41.681818904412999,-1.9606946484327501,0.63705868728086801,-3.0777300232754201,0.0020858379058550998,0.33101747495605399
ENSG00000185668.8,POU3F1,190.20667728247599,-1.7585156794994601,0.572278781068146,-3.0728304764632899,0.0021203890543613001,0.33101747495605399
ENSG00000267215.2,ENSG00000267215,5.6111458205625704,6.1202068208110703,1.9918393444839699,3.07264079191921,0.0021217371849979001,
ENSG00000269113.4,TRABD2B,68.104471406918293,-2.3480993158993799,0.76435258649824001,-3.07201068901569,0.0021262211119045999,0.33101747495605399
ENSG00000205413.8,SAMD9,412.61805453423,1.7624851765239,0.57391553442528598,3.0709835695401302,0.0021335489112728999,0.33101747495605399
ENSG00000259280.2,ENSG00000259280,90.563344473343506,-1.79817066600895,0.58568154695225305,-3.0702190898214301,0.0021390179785502001,0.33101747495605399
ENSG00000165025.15,SYK,48.349600089408703,2.6977000727977698,0.87905134578419897,3.0688765630535002,0.0021486534970585002,0.33101747495605399
ENSG00000261754.2,ENSG00000261754,274.67667917652301,-1.3344128998493701,0.43496801734712498,-3.0678414196702799,0.0021561100318694001,0.33101747495605399
ENSG00000105971.15,CAV2,618.74309517008498,1.5231628743152399,0.49728312876582798,3.06296913409362,0.0021915266312958,0.33433875154303599
ENSG00000254485.5,ENSG00000254485,5.2813865407562801,6.0307896082602701,1.97215190582681,3.0579741806105498,0.0022283877514221,
ENSG00000120903.13,CHRNA2,193.87801277189601,-1.9257061925897601,0.62979433293853704,-3.0576746913626001,0.0022306158354922002,0.338175302009603
ENSG00000169126.16,ODAD2,1081.923981398,2.4183563073644199,0.791525735346715,3.0553097636239102,0.0022482818192516999,0.33873647260614598
ENSG00000136155.17,SCEL,125.57705745280499,2.4867005027696201,0.81522329594072696,3.0503305231238498,0.0022858965021335998,0.34227772501391801
