"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000169248.13","CXCL11",53.2497770605149,6.69426260955658,1.10864380841279,6.03824470831668,1.55799672605543e-09,7.65969242720413e-07,"Up-regulated"
"ENSG00000226686.10","LINC01535",53.7147267214457,3.78886297921867,0.62765253727678,6.03656124080618,1.57433020611274e-09,7.65969242720413e-07,"Up-regulated"
"ENSG00000076716.9","GPC4",856.176080318995,1.23815301395798,0.206175836051595,6.00532553993446,1.90948387262302e-09,9.06913911692477e-07,"Up-regulated"
"ENSG00000291258.1","ENSG00000291258",60.4132000108437,-4.04975709679072,0.676048838322055,-5.99033215831296,2.09412894920571e-09,9.71481029738501e-07,"Down-regulated"
"ENSG00000146535.14","GNA12",2480.17837466244,-0.334527733440824,0.0559923511879556,-5.97452556185537,2.307607516715e-09,1.04618533507797e-06,"Not Significant"
"ENSG00000187627.18","RGPD1",38.4693782122645,4.40087944348688,0.739246131952484,5.95319914879143,2.62951002202174e-09,1.16563257598422e-06,"Up-regulated"
"ENSG00000118271.12","TTR",10473.7255099096,4.13731597859626,0.696755699937205,5.93797220312533,2.88568952754982e-09,1.25138553686008e-06,"Up-regulated"
"ENSG00000235437.10","LINC01278",1192.80708943707,-0.461753668828523,0.0782425310421975,-5.90156865681519,3.60061526992704e-09,1.52819305115967e-06,"Not Significant"
"ENSG00000009950.16","MLXIPL",236.338867879628,1.11378549834744,0.188851498457885,5.89767890348949,3.68650473378572e-09,1.53204992561578e-06,"Up-regulated"
"ENSG00000278817.1","ENSG00000278817",89.8947928958017,-1.25600520537319,0.213450577121162,-5.88429051030504,3.99765125652663e-09,1.62745198500394e-06,"Down-regulated"
"ENSG00000158109.15","TPRG1L",2162.84323795689,-0.445981082582206,0.0764813635922348,-5.83123863951985,5.50174343778263e-09,2.19497556193776e-06,"Not Significant"
"ENSG00000253846.3","PCDHGA10",150.842915938492,2.75634831077913,0.474010119365772,5.81495668165722,6.0649589740542e-09,2.37223140420457e-06,"Up-regulated"
"ENSG00000111788.10","DDX12B",18.0913446943295,-4.07284787376437,0.704379546692634,-5.78217793643803,7.37396498263106e-09,2.82876641295239e-06,"Down-regulated"
"ENSG00000170638.10","TRABD",192.669476368729,1.12277599802225,0.19466468365714,5.76774367557998,8.03398736962412e-09,3.0238109443257e-06,"Up-regulated"
"ENSG00000145335.17","SNCA",10239.4890349432,1.01052493909377,0.176059212122114,5.73968795448697,9.48511600507494e-09,3.44016534671336e-06,"Up-regulated"
"ENSG00000291113.1","ENSG00000291113",47.5580541323771,1.62296793111836,0.28269944875071,5.74096602696077,9.41379772038282e-09,3.44016534671336e-06,"Up-regulated"
"ENSG00000138640.15","FAM13A",700.727746557632,1.01280565608239,0.176904139834875,5.7251665055875,1.03332343826432e-08,3.68084570473154e-06,"Up-regulated"
"ENSG00000245532.11","NEAT1",3081.01922133829,1.10294637151712,0.19291297924098,5.71732589407245,1.08213457326225e-08,3.78709131007638e-06,"Up-regulated"
"ENSG00000170153.11","RNF150",4172.11585361802,-0.573565642110354,0.101088792563377,-5.67387964151179,1.3959923071829e-08,4.80125078339389e-06,"Not Significant"
"ENSG00000164488.12","DACT2",89.0737048012364,1.66262936779886,0.294297997504119,5.64947563999511,1.60937988458789e-08,5.44134066741683e-06,"Up-regulated"
"ENSG00000131584.19","ACAP3",2549.48265212072,0.812003168224718,0.144285505497467,5.6277528738947,1.82572399261606e-08,6.0699237007842e-06,"Not Significant"
"ENSG00000188611.17","ASAH2",67.4285437500627,-1.46744634026124,0.261307656626483,-5.61578010842151,1.95677380030607e-08,6.39897110959108e-06,"Down-regulated"
"ENSG00000006071.16","ABCC8",537.61804828266,1.01186571028449,0.180491252113572,5.60617591398714,2.06845734156794e-08,6.6550946854189e-06,"Up-regulated"
"ENSG00000282164.4","PEG13",393.524979179218,-0.716648646548904,0.128292111812073,-5.58606945061966,2.32266380501899e-08,7.3324407745017e-06,"Not Significant"
"ENSG00000230453.11","ANKRD18B",41.9847059754885,2.33117721425424,0.417485540665848,5.58385138449643,2.35249754144831e-08,7.3324407745017e-06,"Up-regulated"
"ENSG00000205929.11","C21orf62",653.564545503359,-0.69911897466607,0.125364806406603,-5.57667653869761,2.45157107787766e-08,7.52368305561594e-06,"Not Significant"
"ENSG00000075651.17","PLD1",284.787542156591,0.798473213538867,0.143257943763266,5.57367495695979,2.49420915870991e-08,7.5385582269614e-06,"Not Significant"
"ENSG00000125618.18","PAX8",52.384838986689,5.11996080710584,0.919196762392203,5.57003790328981,2.54683923953903e-08,7.58273867915291e-06,"Up-regulated"
