"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000144655.15","CSRNP1",512.701686845132,-0.93911426865751,0.180917066061589,-5.1908550647058,2.09330526968719e-07,4.71890816509484e-05,"Not Significant"
"ENSG00000170153.11","RNF150",4172.11585361802,-0.522971207452402,0.101145452790373,-5.17048659158485,2.33485227059384e-07,5.2062129868437e-05,"Not Significant"
"ENSG00000164220.7","F2RL2",32.0187153809714,-2.61111754712615,0.505422618960838,-5.16620635715647,2.38893035809428e-07,5.26951799633829e-05,"Down-regulated"
"ENSG00000159733.14","ZFYVE28",256.291993688837,0.684545209311252,0.133255164030249,5.13710079675304,2.79009323372898e-07,6.00426984892999e-05,"Not Significant"
"ENSG00000177990.12","DPY19L2",186.765292327901,0.616300245643468,0.120001410854903,5.13577499841776,2.80983672368762e-07,6.00426984892999e-05,"Not Significant"
"ENSG00000290418.1","TPTEP1",24.5961808990296,8.07097529282774,1.57136132934263,5.13629497055537,2.8020773869939e-07,6.00426984892999e-05,"Up-regulated"
"ENSG00000230062.7","ANKRD66",54.0837888394404,3.65188235780938,0.713219742496416,5.120276599505,3.05087840867994e-07,6.45213604903715e-05,"Up-regulated"
"ENSG00000169683.8","LRRC45",223.862589154394,0.759533882027061,0.149084366586944,5.09465814166445,3.49371100882228e-07,7.31326404438574e-05,"Not Significant"
"ENSG00000186710.12","CFAP73",50.9739772102601,3.53157410648091,0.694478331748067,5.08521856627492,3.67202955685905e-07,7.60889033630369e-05,"Up-regulated"
"ENSG00000188817.8","SNTN",97.3944333964167,3.31856651168046,0.653605315009883,5.07732485564364,3.82786084794032e-07,7.85247374346478e-05,"Up-regulated"
"ENSG00000227232.6","WASH7P",210.556301035761,0.705385423847745,0.139013449227558,5.07422431259196,3.89079869452042e-07,7.90255885340515e-05,"Not Significant"
"ENSG00000160200.18","CBS",285.60787389298,-0.813588100030372,0.16054409659108,-5.06769241165342,4.0266739041437e-07,8.09835181074548e-05,"Not Significant"
"ENSG00000188687.18","SLC4A5",110.740027552355,2.00521173143954,0.395992437531198,5.06376269188615,4.11061291463654e-07,8.18690420687902e-05,"Up-regulated"
"ENSG00000156030.14","MIDEAS",725.280774113013,-0.565402214395619,0.112060443874183,-5.04551110854449,4.52310612785935e-07,8.92182683720257e-05,"Not Significant"
"ENSG00000205571.15","SMN2",150.295462777377,-0.841741698973059,0.16825361021632,-5.00281508308114,5.64991310350465e-07,0.000110383159433614,"Not Significant"
"ENSG00000224114.1","ENSG00000224114",9.82137271298988,6.71579224500964,1.34533298758239,4.99191821429886,5.97825704983928e-07,0.000115696193509814,"Up-regulated"
"ENSG00000289879.1","ENSG00000289879",11.5831888582672,4.61990662660954,0.927072459022271,4.98332852157196,6.24997028669836e-07,0.000119824196692832,"Up-regulated"
"ENSG00000282164.4","PEG13",393.524979179218,-0.637206755680076,0.12816591597775,-4.97173332565812,6.63569398503169e-07,0.000123749660371764,"Not Significant"
"ENSG00000186318.18","BACE1",3717.78730913032,-0.368877651585702,0.0741724389719357,-4.97324419553296,6.58416369045993e-07,0.000123749660371764,"Not Significant"
"ENSG00000111788.10","DDX12B",18.0913446943295,-3.0612823572342,0.615384630293815,-4.9745837099841,6.53880039686756e-07,0.000123749660371764,"Down-regulated"
"ENSG00000133460.20","SLC2A11",446.974727610641,0.718753977753036,0.144961473062843,4.95824140419329,7.11341408938479e-07,0.000131463582549225,"Not Significant"
"ENSG00000160058.19","BSDC1",3074.97694157332,-0.308163673738412,0.0621996861364299,-4.9544248995482,7.25445280525188e-07,0.000132873075756194,"Not Significant"
"ENSG00000257800.1","FNBP1P1",145.804698741598,-0.942515907620748,0.190902912044739,-4.93714788069792,7.92733602048117e-07,0.000141409887934044,"Not Significant"
"ENSG00000097007.20","ABL1",3179.37877206033,-0.284876897557649,0.0576972782471077,-4.9374408327819,7.91544099387969e-07,0.000141409887934044,"Not Significant"
"ENSG00000229539.2","PANK2-AS1",76.6579330699672,1.32701134922018,0.268676847957009,4.93906102930208,7.84996437089802e-07,0.000141409887934044,"Up-regulated"
"ENSG00000196517.13","SLC6A9",502.093530938638,-0.415036955043567,0.084144632331403,-4.93242341839402,8.12156253315443e-07,0.000143625632590629,"Not Significant"
