"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000225285.1","LINC01770",3.46366682622873,0.916259054766476,0.947375759491902,0.967154843879355,0.333466632125017,1
"ENSG00000179403.12","VWA1",455.719221793219,0.12150944092092,0.227417299909692,0.534301660292212,0.593132843710574,1
"ENSG00000215915.10","ATAD3C",8.87921789823219,0.408127777118734,0.560751027699829,0.72782350269219,0.466721635474376,1
"ENSG00000160072.20","ATAD3B",398.188164483313,0.410890991018793,0.187053213501893,2.19665293809365,0.0280452423621577,1
"ENSG00000290916.1","ENSG00000290916",1.00542622054045,-3.13307584239275,2.4562591354089,-1.27554776172718,0.202115430244968,1
"ENSG00000197785.14","ATAD3A",577.691998832807,0.0934912529270678,0.172579133798968,0.541729761119167,0.588004684437513,1
"ENSG00000205090.10","TMEM240",115.303957122732,-0.271474135993326,0.390533427318188,-0.695136746315296,0.486969608132981,1
"ENSG00000160075.12","SSU72",2065.98340675291,0.0602822344113047,0.12115622663581,0.497557872881847,0.618795702588443,1
"ENSG00000215014.5","ENSG00000215014",39.9024676617733,0.0375616334959347,0.354656267174943,0.105909966839544,0.915653786153142,1
"ENSG00000228594.4","FNDC10",892.801646952281,0.0733268306955796,0.147506235155601,0.49711004160759,0.619111453816345,1
"ENSG00000286989.1","ENSG00000286989",119.809982178316,0.129170883122944,0.287638583189197,0.449073562005348,0.653378591497927,1
"ENSG00000272106.1","ENSG00000272106",463.25735568973,0.0446595835674244,0.212995585395708,0.209673752084838,0.833922312951384,1
"ENSG00000197530.13","MIB2",821.398770112908,0.0530476486111248,0.26196844332676,0.202496330998757,0.839528726439728,1
"ENSG00000189409.14","MMP23B",3.26161562534079,0.546175290749996,1.35594155946986,0.402801497553875,0.687094259380841,1
"ENSG00000248333.9","CDK11B",752.330119056456,0.101890325288867,0.0775201405201656,1.314372298672,0.188720947877971,1
"ENSG00000272004.1","ENSG00000272004",9.68608643514932,-0.232029933344528,0.684947951952567,-0.338755569212354,0.734793874844583,1
"ENSG00000189339.12","SLC35E2B",4693.96088119783,-0.0134859334240522,0.317922536050074,-0.0424189288107845,0.966164738920605,1
"ENSG00000293187.1","ENSG00000293187",1.98650971086812,0.315723877994401,1.28595499458165,0.245517051004661,0.806056107330857,1
"ENSG00000215914.4","MMP23A",0.464344068547957,0.751447163208252,4.26525156024779,0.17617886133886,0.860153427233104,1
"ENSG00000008128.23","CDK11A",10.1681908494915,0.262671101329703,0.603809605410183,0.435023058553804,0.663545690336061,1
"ENSG00000268575.1","ENSG00000268575",83.7501488337942,-0.0800512158134407,0.209678158463163,-0.381781375800781,0.702623534228947,1
"ENSG00000293188.1","ENSG00000293188",3.03018089707253,-0.778633317289084,1.10970499851726,-0.701657934612769,0.482892512294493,1
"ENSG00000290854.1","ENSG00000290854",148.221656074772,0.0582746000546255,0.240643586936655,0.242161450452304,0.808655064231796,1
"ENSG00000227775.4","ENSG00000227775",0.546169886356611,-1.04384611335621,2.44148719065965,-0.427545193499122,0.668982275208181,1
"ENSG00000008130.15","NADK",951.429163406662,0.0396928558346037,0.114842167529299,0.34562962967829,0.729621075526326,1
"ENSG00000078369.19","GNB1",29120.8523609346,-0.0388271285087464,0.0974289811278637,-0.398517238497963,0.690248953884604,1
"ENSG00000231050.3","GNB1-DT",31.4986101323076,0.238656282962001,0.504519394272037,0.47303688554204,0.636186863758448,1
