"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000272420.1","ENSG00000272420",18.4086216992475,0.0146933254066219,0.462534486587631,0.0317669835065112,0.974657876685506,1,"Not Significant"
"ENSG00000157916.20","RER1",1601.65033628786,-0.0892831636463483,0.082337941461359,-1.08435020431314,0.278209553367627,1,"Not Significant"
"ENSG00000157911.11","PEX10",481.849589713973,-0.0608236749739739,0.108078451886382,-0.562773373529767,0.573589213620112,1,"Not Significant"
"ENSG00000149527.18","PLCH2",677.022746695881,-0.415428916033113,1.04253459885978,-0.398479740132814,0.690276589502945,1,"Not Significant"
"ENSG00000229393.1","ENSG00000229393",0.894912931056116,0.0296597278587517,2.37110715422908,0.0125088095684967,0.990019674242741,1,"Not Significant"
"ENSG00000157881.16","PANK4",689.34882266676,0.0883694333780524,0.110466056040925,0.799969117620294,0.423728690116881,1,"Not Significant"
"ENSG00000197921.6","HES5",1.80674013851473,0.63481249867372,1.63471224105363,0.388332871517839,0.69776971430956,1,"Not Significant"
"ENSG00000272449.3","ENSG00000272449",6.67046443131206,-0.694384197117649,0.570552256208383,-1.21703873670081,0.223589477875459,1,"Not Significant"
"ENSG00000157873.18","TNFRSF14",3.05255194818124,-0.428993751177892,0.962748326650088,-0.445592829717595,0.65589139094366,1,"Not Significant"
"ENSG00000157870.17","PRXL2B",1604.19640362461,-0.0393233050009519,0.373353035273269,-0.105324722945322,0.916118146005267,1,"Not Significant"
"ENSG00000142606.16","MMEL1",63.4251265054285,-0.230288467322444,1.01638399973474,-0.226576242229851,0.820753267822901,1,"Not Significant"
"ENSG00000237058.1","MMEL1-AS1",12.3512251095811,-0.368033494695175,1.19081595167306,-0.309059930023696,0.757275939186956,1,"Not Significant"
"ENSG00000215912.13","TTC34",22.6144778796386,-0.152147848571683,1.01044541893142,-0.15057502930993,0.88031096049479,1,"Not Significant"
"ENSG00000283259.1","ENSG00000283259",1.23887276759588,0.791145748943688,1.22036274443726,0.648287365826223,0.516799104054702,1,"Not Significant"
"ENSG00000177133.14","PRDM16-DT",11.9658537758013,-0.574192194840353,1.79726197404551,-0.319481635472366,0.749361315087635,1,"Not Significant"
"ENSG00000142611.17","PRDM16",64.9131306187723,0.465683861669321,1.7080183216178,0.272645706299119,0.78512557393976,1,"Not Significant"
"ENSG00000272235.1","ENSG00000272235",2.62602921610557,0.281248165234069,1.46980933148544,0.191350101818873,0.84825131062455,1,"Not Significant"
"ENSG00000287828.1","ENSG00000287828",3.56880300211637,0.197626181741623,1.25314840418499,0.157703733318125,0.874690258548011,1,"Not Significant"
"ENSG00000130762.15","ARHGEF16",159.464943998392,-0.187578593382492,0.152543755402807,-1.22967074520469,0.218820426137576,1,"Not Significant"
"ENSG00000272088.1","ENSG00000272088",2.8624804964399,0.0172513582017118,0.935995506455284,0.0184310267332848,0.985295000889244,1,"Not Significant"
"ENSG00000238260.3","ENSG00000238260",13.474749693554,0.0180268325323099,0.485118269541302,0.0371596653108014,0.970357698803636,1,"Not Significant"
"ENSG00000158109.15","TPRG1L",2162.84323795689,-0.0486705693539471,0.0772896017882278,-0.629716911820863,0.528879815703594,1,"Not Significant"
"ENSG00000116213.16","WRAP73",292.544838105495,-0.0469502677637967,0.112419746804054,-0.417633637314897,0.676214999331665,1,"Not Significant"
"ENSG00000078900.16","TP73",47.9307404507307,0.0858581481106551,0.625361796423836,0.137293561265878,0.890798759609938,1,"Not Significant"
"ENSG00000227589.1","TP73-AS3",0.502215096981027,0.105720062535896,2.66656834961456,0.0396464851730416,0.968374966742622,1,"Not Significant"
"ENSG00000293478.1","TP73-AS1",342.310747254328,-0.129865785550466,0.100415338212142,-1.29328634312923,0.195912042267188,1,"Not Significant"
"ENSG00000162592.10","CCDC27",9.56530400261184,-0.204739405604993,0.645199674198656,-0.317327199303504,0.750995340972625,1,"Not Significant"
"ENSG00000235169.11","SMIM1",7.72943281215503,-0.299813411280533,0.566270532698639,-0.529452609606457,0.596491510990274,1,"Not Significant"
